method,label,bootstrap,rule_rank,in_bag_support,in_bag_purity,oob_support,oob_purity,oob_lift,outer_seed
tree,HH,27,1,41,0.1951219512195122,19,0.21052631578947367,6.199785177228786,5
tree,HH,27,2,95,0.35789473684210527,22,0.5909090909090909,17.401669758812616,5
tree,HH,28,0,40,0.275,15,0.2,5.889795918367347,5
tree,HH,28,1,60,0.13333333333333333,17,0.29411764705882354,8.661464585834334,5
tree,HH,28,2,35,0.6285714285714286,13,0.6923076923076923,20.387755102040817,5
tree,HH,29,0,10,0.2,2,0.0,0.0,5
tree,HH,29,1,18,0.5,12,0.25,7.362244897959184,5
tree,HH,29,2,51,0.27450980392156865,23,0.17391304347826086,5.121561668145519,5
tree,HH,29,3,49,0.6938775510204082,11,0.6363636363636364,18.74025974025974,5
tree,HH,30,0,10,0.1,4,0.0,0.0,5
tree,HH,30,1,34,0.5,6,0.16666666666666666,4.908163265306122,5
tree,HH,30,2,57,0.2631578947368421,26,0.19230769230769232,5.663265306122449,5
tree,HH,30,3,27,0.9259259259259259,10,0.7,20.614285714285714,5
tree,HH,31,0,11,0.09090909090909091,3,0.0,0.0,5
tree,HH,31,1,45,0.28888888888888886,15,0.2,5.889795918367347,5
tree,HH,31,2,62,0.22580645161290322,25,0.24,7.067755102040816,5
tree,HH,31,3,31,0.7741935483870968,5,1.0,29.448979591836736,5
tree,HH,32,0,37,0.21621621621621623,15,0.2,5.889795918367347,5
tree,HH,32,1,60,0.15,29,0.2413793103448276,7.108374384236454,5
tree,HH,32,2,28,0.7142857142857143,7,1.0,29.448979591836736,5
tree,HH,33,0,10,0.1,2,0.0,0.0,5
tree,HH,33,1,39,0.2564102564102564,17,0.29411764705882354,8.661464585834334,5
tree,HH,33,2,73,0.1917808219178082,18,0.2222222222222222,6.54421768707483,5
tree,HH,33,3,28,0.8928571428571429,8,0.625,18.40561224489796,5
tree,HH,34,0,15,0.06666666666666667,7,0.0,0.0,5
tree,HH,34,1,27,0.48148148148148145,11,0.5454545454545454,16.06307977736549,5
tree,HH,34,2,65,0.3076923076923077,33,0.2727272727272727,8.031539888682746,5
tree,HH,34,3,20,0.85,7,0.8571428571428571,25.24198250728863,5
tree,HH,35,0,12,0.08333333333333333,5,0.0,0.0,5
tree,HH,35,1,35,0.34285714285714286,6,0.3333333333333333,9.816326530612244,5
tree,HH,35,2,28,0.14285714285714285,8,0.5,14.724489795918368,5
tree,HH,35,3,60,0.5166666666666667,30,0.36666666666666664,10.797959183673468,5
tree,HH,36,0,21,0.38095238095238093,13,0.46153846153846156,13.591836734693878,5
tree,HH,36,1,91,0.45054945054945056,26,0.38461538461538464,11.326530612244898,5
tree,HH,37,0,11,0.36363636363636365,9,0.0,0.0,5
tree,HH,37,1,28,0.5,6,0.5,14.724489795918368,5
tree,HH,37,2,81,0.14814814814814814,22,0.2727272727272727,8.031539888682746,5
tree,HH,37,3,29,0.896551724137931,11,0.7272727272727273,21.41743970315399,5
tree,HH,38,0,12,0.16666666666666666,3,0.0,0.0,5
tree,HH,38,1,23,0.43478260869565216,11,0.36363636363636365,10.708719851576994,5
tree,HH,38,2,81,0.19753086419753085,19,0.15789473684210525,4.649838882921589,5
tree,HH,38,3,28,0.75,9,0.7777777777777778,22.904761904761905,5
tree,HH,39,0,45,0.3333333333333333,15,0.2,5.889795918367347,5
tree,HH,39,1,69,0.17391304347826086,15,0.26666666666666666,7.853061224489796,5
tree,HH,39,2,39,0.5897435897435898,14,0.7142857142857143,21.034985422740526,5
tree,HH,40,0,11,0.09090909090909091,1,0.0,0.0,5
tree,HH,40,1,47,0.425531914893617,15,0.13333333333333333,3.926530612244898,5
tree,HH,40,2,63,0.20634920634920634,27,0.18518518518518517,5.453514739229025,5
tree,HH,40,3,33,0.7575757575757576,8,0.875,25.767857142857142,5
tree,HH,41,0,11,0.09090909090909091,6,0.0,0.0,5
tree,HH,41,1,22,0.5909090909090909,11,0.45454545454545453,13.385899814471243,5
tree,HH,41,2,68,0.17647058823529413,27,0.18518518518518517,5.453514739229025,5
tree,HH,41,3,21,0.8571428571428571,14,0.7857142857142857,23.138483965014576,5
tree,HH,42,0,27,0.7037037037037037,12,0.16666666666666666,4.908163265306122,5
tree,HH,42,1,75,0.17333333333333334,22,0.2727272727272727,8.031539888682746,5
tree,HH,42,2,31,0.8064516129032258,7,0.7142857142857143,21.034985422740526,5
tree,HH,43,0,10,0.1,4,0.0,0.0,5
tree,HH,43,1,13,0.3076923076923077,10,0.4,11.779591836734694,5
tree,HH,43,2,64,0.1875,29,0.1724137931034483,5.07741027445461,5
tree,HH,43,3,38,0.868421052631579,5,0.8,23.559183673469388,5
tree,HH,44,0,22,0.3181818181818182,8,0.5,14.724489795918368,5
tree,HH,44,1,65,0.12307692307692308,24,0.375,11.043367346938776,5
tree,HH,44,2,35,0.8,7,0.8571428571428571,25.24198250728863,5
tree,HH,45,0,12,0.08333333333333333,1,0.0,0.0,5
tree,HH,45,1,22,0.5,10,0.3,8.83469387755102,5
tree,HH,45,2,57,0.17543859649122806,30,0.2,5.889795918367347,5
tree,HH,45,3,29,0.7586206896551724,7,0.8571428571428571,25.24198250728863,5
tree,HH,46,0,10,0.1,7,0.0,0.0,5
tree,HH,46,1,35,0.3142857142857143,26,0.23076923076923078,6.795918367346939,5
tree,HH,46,2,64,0.25,29,0.1724137931034483,5.07741027445461,5
tree,HH,46,3,30,0.8,9,0.7777777777777778,22.904761904761905,5
tree,HH,47,0,36,0.3611111111111111,19,0.15789473684210525,4.649838882921589,5
tree,HH,47,1,56,0.21428571428571427,31,0.25806451612903225,7.599736668861093,5
tree,HH,47,2,27,0.7777777777777778,8,0.875,25.767857142857142,5
tree,HH,48,0,44,0.25,12,0.25,7.362244897959184,5
tree,HH,48,1,74,0.14864864864864866,20,0.2,5.889795918367347,5
tree,HH,48,2,31,0.8387096774193549,10,0.7,20.614285714285714,5
tree,HH,49,0,46,0.30434782608695654,19,0.2631578947368421,7.749731471535982,5
tree,HH,49,1,75,0.28,19,0.10526315789473684,3.099892588614393,5
tree,HH,49,2,35,0.8571428571428571,8,0.75,22.086734693877553,5
tree,HH,0,0,291,0.16494845360824742,111,0.1891891891891892,2.814432989690722,6
tree,HH,0,1,13,0.46153846153846156,5,1.0,14.876288659793815,6
tree,HH,0,2,19,1.0,9,1.0,14.876288659793815,6
tree,HH,1,0,42,0.6190476190476191,12,0.4166666666666667,6.198453608247424,6
tree,HH,1,1,285,0.17894736842105263,102,0.0392156862745098,0.5833838690115222,6
tree,HH,1,2,13,0.6153846153846154,5,0.8,11.901030927835054,6
tree,HH,1,3,23,1.0,7,1.0,14.876288659793815,6
tree,HH,2,0,393,0.1297709923664122,150,0.17333333333333334,2.5785567010309283,6
tree,HH,2,1,11,0.9090909090909091,2,0.5,7.438144329896907,6
tree,HH,2,2,22,1.0,6,1.0,14.876288659793815,6
tree,HH,2,3,11,0.7272727272727273,1,1.0,14.876288659793815,6
tree,HH,3,0,398,0.16834170854271358,145,0.12413793103448276,1.8467116956985425,6
tree,HH,3,1,12,0.75,4,0.75,11.157216494845361,6
tree,HH,3,2,17,1.0,12,1.0,14.876288659793815,6
tree,HH,4,0,386,0.15025906735751296,151,0.152317880794702,2.2659247627500516,6
tree,HH,4,1,12,0.6666666666666666,8,1.0,14.876288659793815,6
tree,HH,4,2,18,1.0,5,1.0,14.876288659793815,6
tree,HH,5,0,295,0.18983050847457628,108,0.16666666666666666,2.479381443298969,6
tree,HH,5,1,36,1.0,10,0.7,10.41340206185567,6
tree,HH,6,0,39,0.5384615384615384,14,0.42857142857142855,6.375552282768778,6
tree,HH,6,1,307,0.09120521172638436,122,0.12295081967213115,1.829051884400879,6
tree,HH,6,2,10,0.8,4,0.75,11.157216494845361,6
tree,HH,6,3,22,1.0,8,1.0,14.876288659793815,6
tree,HH,7,0,431,0.1554524361948956,164,0.12804878048780488,1.9048906210711594,6
tree,HH,7,1,11,0.7272727272727273,7,1.0,14.876288659793815,6
tree,HH,7,2,10,1.0,9,0.8888888888888888,13.223367697594503,6
tree,HH,7,3,11,1.0,0,0.0,0.0,6
tree,HH,8,0,27,0.5185185185185185,17,0.6470588235294118,9.625833838690117,6
tree,HH,8,1,282,0.1524822695035461,113,0.09734513274336283,1.448134294316212,6
tree,HH,8,2,10,0.7,8,0.875,13.016752577319588,6
tree,HH,8,3,15,1.0,7,1.0,14.876288659793815,6
tree,HH,9,0,399,0.15538847117794485,170,0.12941176470588237,1.9251667677380233,6
tree,HH,9,1,11,0.7272727272727273,4,1.0,14.876288659793815,6
tree,HH,9,2,10,1.0,5,1.0,14.876288659793815,6
tree,HH,9,3,14,1.0,2,1.0,14.876288659793815,6
tree,HH,10,0,41,0.5609756097560976,10,0.5,7.438144329896907,6
tree,HH,10,1,316,0.10443037974683544,113,0.08849557522123894,1.3164857221056474,6
tree,HH,10,2,17,0.8235294117647058,2,1.0,14.876288659793815,6
tree,HH,10,3,26,1.0,8,1.0,14.876288659793815,6
tree,HH,11,0,286,0.22377622377622378,114,0.15789473684210525,2.3488876831253394,6
tree,HH,11,1,15,0.7333333333333333,1,1.0,14.876288659793815,6
tree,HH,11,2,31,1.0,7,1.0,14.876288659793815,6
tree,HH,12,0,17,0.9411764705882353,6,0.8333333333333334,12.396907216494848,6
tree,HH,12,1,23,0.4782608695652174,5,0.2,2.9752577319587634,6
tree,HH,12,2,125,0.184,41,0.12195121951219512,1.8141815438772946,6
tree,HH,12,3,12,0.75,6,0.8333333333333334,12.396907216494848,6
tree,HH,12,4,16,1.0,6,1.0,14.876288659793815,6
tree,HH,13,0,425,0.14823529411764705,139,0.15827338129496402,2.354520507305496,6
tree,HH,13,1,14,0.8571428571428571,3,0.6666666666666666,9.917525773195877,6
tree,HH,13,2,19,1.0,10,1.0,14.876288659793815,6
tree,HH,14,0,343,0.15743440233236153,117,0.10256410256410256,1.5257731958762888,6
tree,HH,14,1,12,0.9166666666666666,2,1.0,14.876288659793815,6
tree,HH,14,2,22,1.0,12,0.8333333333333334,12.396907216494848,6
tree,HH,15,0,15,0.26666666666666666,6,0.16666666666666666,2.479381443298969,6
tree,HH,15,1,23,0.8695652173913043,7,0.7142857142857143,10.625920471281297,6
tree,HH,15,2,263,0.13307984790874525,94,0.1276595744680851,1.8991006799736785,6
tree,HH,15,3,11,0.6363636363636364,4,1.0,14.876288659793815,6
tree,HH,15,4,18,1.0,10,1.0,14.876288659793815,6
tree,HH,16,0,40,0.6,8,0.625,9.297680412371134,6
tree,HH,16,1,305,0.08852459016393442,122,0.12295081967213115,1.829051884400879,6
tree,HH,16,2,10,1.0,4,0.25,3.7190721649484537,6
tree,HH,16,3,29,1.0,7,1.0,14.876288659793815,6
tree,HH,17,0,55,0.4909090909090909,8,0.875,13.016752577319588,6
tree,HH,17,1,324,0.11728395061728394,113,0.07964601769911504,1.1848371498950827,6
tree,HH,17,2,10,0.9,2,0.5,7.438144329896907,6
tree,HH,17,3,30,1.0,8,0.875,13.016752577319588,6
tree,HH,18,0,44,0.6363636363636364,14,0.5714285714285714,8.500736377025037,6
tree,HH,18,1,394,0.09390862944162437,148,0.0945945945945946,1.407216494845361,6
tree,HH,18,2,12,0.5833333333333334,4,1.0,14.876288659793815,6
tree,HH,18,3,27,1.0,7,1.0,14.876288659793815,6
tree,HH,19,0,43,0.6511627906976745,10,0.5,7.438144329896907,6
tree,HH,19,1,331,0.09667673716012085,99,0.1111111111111111,1.6529209621993128,6
tree,HH,19,2,10,0.9,5,0.6,8.925773195876289,6
tree,HH,19,3,25,1.0,9,1.0,14.876288659793815,6
tree,HH,20,0,303,0.21782178217821782,112,0.16071428571428573,2.390832106038292,6
tree,HH,20,1,10,0.7,2,1.0,14.876288659793815,6
tree,HH,20,2,27,1.0,8,0.75,11.157216494845361,6
tree,HH,21,0,296,0.17229729729729729,119,0.15966386554621848,2.3752057524040544,6
tree,HH,21,1,10,0.9,8,0.875,13.016752577319588,6
tree,HH,21,2,20,1.0,4,0.75,11.157216494845361,6
tree,HH,22,0,30,0.5666666666666667,20,0.55,8.1819587628866,6
tree,HH,22,1,345,0.0927536231884058,94,0.10638297872340426,1.5825838999780655,6
tree,HH,22,2,21,1.0,4,0.5,7.438144329896907,6
tree,HH,22,3,10,0.9,8,1.0,14.876288659793815,6
tree,HH,23,0,395,0.16455696202531644,178,0.11235955056179775,1.6714931078420017,6
tree,HH,23,1,10,0.8,7,0.8571428571428571,12.751104565537556,6
tree,HH,23,2,26,1.0,6,1.0,14.876288659793815,6
