model_name,candidate_id,candidate_seed,val_brier,outer_seed,hp_C,hp_activation,hp_alpha,hp_bootstrap,hp_early_stopping,hp_hidden_layer_sizes,hp_l1_ratio,hp_learning_rate,hp_learning_rate_init,hp_max_depth,hp_max_features,hp_max_iter,hp_min_samples_leaf,hp_min_samples_split,hp_n_estimators,hp_n_iter_no_change,hp_n_jobs,hp_n_neighbors,hp_p,hp_penalty,hp_solver,hp_subsample,hp_tol,hp_weights,family,dataset,seed,pool_type,global_row_idx,V_m,V_m_HH,V_m_nonHH
RF,45,45,0.2077084702206851,0,,,,True,,,,,,5.0,,,4.0,2.0,500.0,,-1.0,,,,,,,,RF,compas,0,Rashomon,145,0.0028967296513675183,0.00867149546107389,0.002339438422011356
RF,4,4,0.2078890042951589,0,,,,True,,,,,,5.0,,,1.0,5.0,500.0,,-1.0,,,,,,,,RF,compas,0,Rashomon,104,0.002862616445080827,0.00812503704893271,0.0023547688640100143
RF,30,30,0.2079295964802414,0,,,,True,,,,,,5.0,,,4.0,2.0,100.0,,-1.0,,,,,,,,RF,compas,0,Rashomon,130,0.0029097269810887216,0.008620966785631335,0.0023585663008631047
RF,33,33,0.2079571378059627,0,,,,True,,,,,,5.0,,,4.0,10.0,100.0,,-1.0,,,,,,,,RF,compas,0,Rashomon,133,0.0030557822857160363,0.009314862804391059,0.002451752478822625
RF,35,35,0.2102689234397731,0,,,,True,,,,,,10.0,sqrt,,1.0,10.0,200.0,,-1.0,,,,,,,,RF,compas,0,Rashomon,135,0.00214171875019193,0.004710789996441231,0.0018937916618380847
RF,7,7,0.2108193123594577,0,,,,True,,,,,,5.0,sqrt,,2.0,2.0,100.0,,-1.0,,,,,,,,RF,compas,0,Rashomon,107,0.0027407793100142483,0.0054819526838367294,0.0024762435816894344
RF,24,24,0.2110213851665677,0,,,,True,,,,,,5.0,log2,,2.0,2.0,200.0,,-1.0,,,,,,,,RF,compas,0,Rashomon,124,0.003138861007317298,0.006379118562088895,0.0028261613800711024
RF,11,11,0.2110591872368296,0,,,,True,,,,,,5.0,sqrt,,1.0,2.0,200.0,,-1.0,,,,,,,,RF,compas,0,Rashomon,111,0.00307436977402678,0.006098504670728061,0.0027825269686460336
RF,1,1,0.2112402433465461,0,,,,True,,,,,,5.0,log2,,4.0,10.0,100.0,,-1.0,,,,,,,,RF,compas,0,Rashomon,101,0.0029649248797118926,0.006104938008412643,0.002661899296622989
RF,2,2,0.2112610527420977,0,,,,True,,,,,,5.0,sqrt,,2.0,10.0,100.0,,-1.0,,,,,,,,RF,compas,0,Rashomon,102,0.003224107277245341,0.00644939144270928,0.002912852650335067
RF,13,13,0.2113071330886445,0,,,,True,,,,,,5.0,log2,,4.0,2.0,200.0,,-1.0,,,,,,,,RF,compas,0,Rashomon,113,0.003212222509737384,0.006440491882973084,0.002900679796666765
RF,14,14,0.2114466764594532,0,,,,True,,,,,,5.0,log2,,4.0,5.0,500.0,,-1.0,,,,,,,,RF,compas,0,Rashomon,114,0.0031936410571293964,0.006300038013167407,0.0028938595879676723
RF,0,0,0.2114644275140385,0,,,,True,,,,,,5.0,sqrt,,1.0,5.0,200.0,,-1.0,,,,,,,,RF,compas,0,Rashomon,100,0.00335244384762226,0.006379674536302997,0.0030603022842009414
RF,3,3,0.2115619681431092,0,,,,True,,,,,,5.0,sqrt,,4.0,10.0,500.0,,-1.0,,,,,,,,RF,compas,0,Rashomon,103,0.003324044241297452,0.0064237367121684945,0.003024909785521902
RF,18,18,0.2116864120354772,0,,,,True,,,,,,10.0,sqrt,,2.0,5.0,200.0,,-1.0,,,,,,,,RF,compas,0,Rashomon,118,0.0024712029004599107,0.005401620861337925,0.0021884042066669723
RF,16,16,0.2119616506008027,0,,,,True,,,,,,10.0,log2,,1.0,5.0,100.0,,-1.0,,,,,,,,RF,compas,0,Rashomon,116,0.003061900618747552,0.0055674180472824325,0.002820106763562196
RF,25,25,0.2120649165198316,0,,,,True,,,,,,40.0,sqrt,,4.0,10.0,500.0,,-1.0,,,,,,,,RF,compas,0,Rashomon,125,0.003024099395347116,0.006140428731614207,0.002723359406208879
RF,10,10,0.2120955301390802,0,,,,True,,,,,,10.0,sqrt,,2.0,2.0,200.0,,-1.0,,,,,,,,RF,compas,0,Rashomon,110,0.0023991083648279114,0.004698766612822315,0.0021771808591324036
RF,32,32,0.2121292784098154,0,,,,True,,,,,,10.0,log2,,1.0,5.0,200.0,,-1.0,,,,,,,,RF,compas,0,Rashomon,132,0.003162049988333347,0.006071416348175727,0.0028812828700202904
RF,20,20,0.2126632189522953,0,,,,True,,,,,,20.0,sqrt,,4.0,2.0,100.0,,-1.0,,,,,,,,RF,compas,0,Rashomon,120,0.0037271813351653447,0.0075549507709255104,0.003357784132778156
RF,21,21,0.2129059060109601,0,,,,True,,,,,,20.0,sqrt,,4.0,5.0,500.0,,-1.0,,,,,,,,RF,compas,0,Rashomon,121,0.003407153437967693,0.006477552625685743,0.0031108459175724096
RF,28,28,0.2129940600933609,0,,,,True,,,,,,10.0,sqrt,,1.0,5.0,100.0,,-1.0,,,,,,,,RF,compas,0,Rashomon,128,0.0032496872127478764,0.006492820230723126,0.002936710090192514
RF,17,17,0.2130402514025926,0,,,,True,,,,,,40.0,sqrt,,4.0,5.0,200.0,,-1.0,,,,,,,,RF,compas,0,Rashomon,117,0.0034097002889931327,0.006427716942556586,0.003118447921969912
RF,22,22,0.2132520256001714,0,,,,True,,,,,,,log2,,4.0,5.0,500.0,,-1.0,,,,,,,,RF,compas,0,Rashomon,122,0.0034502193598406586,0.006672812587204598,0.0031392244207257506
kNN,27,27,0.211264449064449,0,,,,,,,,,,,,,,,,,,100.0,2.0,,,,,uniform,kNN,compas,0,Rashomon,77,0.0063759349394293995,0.010866503381834024,0.005942574611021051
kNN,46,46,0.2117168450501783,0,,,,,,,,,,,,,,,,,,90.0,2.0,,,,,uniform,kNN,compas,0,Rashomon,96,0.006085207828513913,0.010944281426301801,0.00561628507249639
