model_name,candidate_id,candidate_seed,val_brier,outer_seed,hp_C,hp_activation,hp_alpha,hp_bootstrap,hp_early_stopping,hp_hidden_layer_sizes,hp_l1_ratio,hp_learning_rate,hp_learning_rate_init,hp_max_depth,hp_max_features,hp_max_iter,hp_min_samples_leaf,hp_min_samples_split,hp_n_estimators,hp_n_iter_no_change,hp_n_jobs,hp_n_neighbors,hp_p,hp_penalty,hp_solver,hp_subsample,hp_tol,hp_weights,family,dataset,seed,pool_type,global_row_idx,V_m,V_m_HH,V_m_nonHH
MLP,17,17,0.1760365071711447,0,,relu,0.0001,,True,[50],,,0.01,,,1000.0,,,,10.0,,,,,adam,,,,MLP,german,0,Rashomon,217,0.008254871621610546,0.012070728583010837,0.008116472664461314
MLP,8,8,0.176428737181158,0,,tanh,1e-05,,True,[100],,,0.001,,,1000.0,,,,10.0,,,,,adam,,,,MLP,german,0,Rashomon,208,0.0052128336554365905,0.004620356991870183,0.005234322446343145
MLP,35,35,0.1766270698820105,0,,relu,0.001,,True,[50],,,0.001,,,1000.0,,,,10.0,,,,,adam,,,,MLP,german,0,Rashomon,235,0.005977850073768991,0.00299254398322951,0.006086125424203064
MLP,27,27,0.1777935884321479,0,,tanh,0.001,,True,"[200, 100]",,,0.0001,,,1000.0,,,,10.0,,,,,adam,,,,MLP,german,0,Rashomon,227,0.007145941880892871,0.027609399625751152,0.006403743931597492
MLP,46,46,0.1782977736828397,0,,tanh,0.001,,True,"[100, 50]",,,0.01,,,1000.0,,,,10.0,,,,,adam,,,,MLP,german,0,Rashomon,246,0.025380119063855,0.009466594854374044,0.02595729351704861
MLP,20,20,0.1784558174998086,0,,relu,0.01,,True,[100],,,0.001,,,1000.0,,,,10.0,,,,,adam,,,,MLP,german,0,Rashomon,220,0.0047584125486623925,0.0068149272722951276,0.004683823931743071
MLP,26,26,0.1787676606226577,0,,relu,1e-05,,True,[200],,,0.001,,,1000.0,,,,10.0,,,,,adam,,,,MLP,german,0,Rashomon,226,0.007564244880409089,0.013364877991998978,0.0073538592235120465
MLP,18,18,0.1790008959241629,0,,tanh,1e-05,,True,[100],,,0.01,,,1000.0,,,,10.0,,,,,adam,,,,MLP,german,0,Rashomon,218,0.01781921140549194,0.021780214332641833,0.017675548086890643
MLP,5,5,0.1798537941391975,0,,tanh,0.01,,True,[200],,,0.01,,,1000.0,,,,10.0,,,,,adam,,,,MLP,german,0,Rashomon,205,0.012450661808225431,0.013724411011664172,0.012404463650587757
MLP,48,48,0.1809678019762791,0,,relu,1e-05,,True,"[200, 100]",,,0.001,,,1000.0,,,,10.0,,,,,adam,,,,MLP,german,0,Rashomon,248,0.003171168103545079,0.004581386782808958,0.0031200202757997566
MLP,23,23,0.181686498106851,0,,tanh,0.01,,True,"[200, 100]",,,0.01,,,1000.0,,,,10.0,,,,,adam,,,,MLP,german,0,Rashomon,223,0.015832418974652547,0.026493075503182546,0.015445763038384618
MLP,28,28,0.1837426392771458,0,,tanh,0.01,,True,[100],,,0.01,,,1000.0,,,,10.0,,,,,adam,,,,MLP,german,0,Rashomon,228,0.020246911848371477,0.03199542918618326,0.019820799820575195
MLP,13,13,0.1845108015453278,0,,tanh,0.0001,,True,"[100, 50]",,,0.0001,,,1000.0,,,,10.0,,,,,adam,,,,MLP,german,0,Rashomon,213,0.021893741372958325,0.08436998750990264,0.019627763533794543
MLP,10,10,0.1850969337943167,0,,relu,1e-05,,True,"[200, 100]",,,0.01,,,1000.0,,,,10.0,,,,,adam,,,,MLP,german,0,Rashomon,210,0.010076384122660632,0.0055400585543425715,0.010240914065552997
MLP,40,40,0.1852630808671828,0,,relu,0.001,,True,"[100, 50]",,,0.001,,,1000.0,,,,10.0,,,,,adam,,,,MLP,german,0,Rashomon,240,0.006695680494777379,0.012889321644833005,0.006471040660319403
MLP,39,39,0.1852727454672187,0,,tanh,0.01,,True,"[100, 50]",,,0.001,,,1000.0,,,,10.0,,,,,adam,,,,MLP,german,0,Rashomon,239,0.0050897437007883265,0.006241547158974841,0.005047968445828194
MLP,16,16,0.1878682280507493,0,,tanh,1e-05,,True,[200],,,0.01,,,1000.0,,,,10.0,,,,,adam,,,,MLP,german,0,Rashomon,216,0.023461176534924168,0.03572229952598107,0.023016472592243344
RF,46,46,0.1642894483237274,0,,,,True,,,,,,40.0,log2,,2.0,2.0,200.0,,-1.0,,,,,,,,RF,german,0,Rashomon,146,0.0009821901185395566,0.0014165945690449244,0.000966434516707756
RF,26,26,0.1653832378729043,0,,,,True,,,,,,20.0,sqrt,,1.0,2.0,200.0,,-1.0,,,,,,,,RF,german,0,Rashomon,126,0.0016047848152188902,0.00044550561480856697,0.0016468312110886946
RF,42,42,0.1657399287591217,0,,,,True,,,,,,,sqrt,,2.0,10.0,500.0,,-1.0,,,,,,,,RF,german,0,Rashomon,142,0.0003366635162760183,0.00027910565433869746,0.00033875110712348585
RF,36,36,0.165800251377967,0,,,,True,,,,,,40.0,sqrt,,1.0,10.0,500.0,,-1.0,,,,,,,,RF,german,0,Rashomon,136,0.00037857842095760554,0.0003173946647819369,0.0003807975209225267
RF,5,5,0.1661025429532745,0,,,,True,,,,,,,log2,,2.0,2.0,200.0,,-1.0,,,,,,,,RF,german,0,Rashomon,105,0.000974875927459955,0.0012316856743411404,0.0009655615843088247
RF,44,44,0.1663670645745453,0,,,,True,,,,,,20.0,log2,,2.0,5.0,200.0,,-1.0,,,,,,,,RF,german,0,Rashomon,144,0.0007857786271548254,0.002061222598459938,0.0007395190012525666
RF,29,29,0.1668563071714164,0,,,,True,,,,,,40.0,log2,,1.0,5.0,500.0,,-1.0,,,,,,,,RF,german,0,Rashomon,129,0.0006185239210236358,0.0010882127811110973,0.000601488573766578
RF,31,31,0.1668709836113156,0,,,,True,,,,,,20.0,sqrt,,1.0,5.0,200.0,,-1.0,,,,,,,,RF,german,0,Rashomon,131,0.0008790222859736144,0.001187418751093081,0.0008678369219537371
RF,8,8,0.1669376884106773,0,,,,True,,,,,,,,,1.0,5.0,100.0,,-1.0,,,,,,,,RF,german,0,Rashomon,108,0.01099751636504583,0.025603379194036498,0.01046777004482337
RF,35,35,0.166943511485548,0,,,,True,,,,,,10.0,sqrt,,1.0,10.0,200.0,,-1.0,,,,,,,,RF,german,0,Rashomon,135,0.00076291955931806,0.000494592009314162,0.0007726516466239016
RF,28,28,0.166974718068673,0,,,,True,,,,,,10.0,sqrt,,1.0,5.0,100.0,,-1.0,,,,,,,,RF,german,0,Rashomon,128,0.0014268046235835787,0.003327508771946272,0.001357867167425347
RF,38,38,0.1673921828277647,0,,,,True,,,,,,,sqrt,,2.0,10.0,100.0,,-1.0,,,,,,,,RF,german,0,Rashomon,138,0.0010447083670666465,0.0009708639147633056,0.0010473866632641773
