dataset,seed,family,pool_type,validation_brier,V_m,V_m_HH,V_m_nonHH,hp_C,hp_activation,hp_alpha,hp_bootstrap,hp_early_stopping,hp_hidden_layer_sizes,hp_l1_ratio,hp_learning_rate,hp_learning_rate_init,hp_max_depth,hp_max_features,hp_max_iter,hp_min_samples_leaf,hp_min_samples_split,hp_n_estimators,hp_n_iter_no_change,hp_n_jobs,hp_n_neighbors,hp_p,hp_penalty,hp_solver,hp_subsample,hp_tol,hp_weights
compas,0,GBM,Rashomon,0.208208632026462,0.002439943105171819,0.004863949149113749,0.002206015470232134,,,,,,,,0.05,,5.0,,,,,200.0,,,,,,,1.0,,
compas,0,GBM,Rashomon,0.208304602782455,0.001483543303187309,0.0027693801425556727,0.0013594541857102703,,,,,,,,0.05,,3.0,,,,,500.0,,,,,,,0.6,,
compas,0,GBM,Rashomon,0.2085153858678965,0.002392488293121995,0.004364311443193979,0.002202198369064897,,,,,,,,0.01,,3.0,,,,,200.0,,,,,,,0.8,,
compas,0,GBM,Rashomon,0.2085339419183999,0.0010668804118929285,0.00174137013051273,0.0010017890788650296,,,,,,,,0.05,,5.0,,,,,100.0,,,,,,,0.8,,
compas,0,LogReg,Rashomon,0.2138358914971446,1.6866258760275797e-05,1.877916718349722e-05,1.668165437596795e-05,0.1623776739188721,,,,,,0.0,,,,,2000.0,,,,,,,,elasticnet,saga,,0.0001,
compas,0,LogReg,Rashomon,0.2138567879274171,3.717642009510108e-05,4.287660905553861e-05,3.662632587171538e-05,0.5455594781168515,,,,,,0.75,,,,,2000.0,,,,,,,,elasticnet,saga,,0.0001,
compas,0,LogReg,Rashomon,0.2138581644115491,5.186285147815224e-05,6.195990580006284e-05,5.0888439700885787e-05,0.1623776739188721,,,,,,0.25,,,,,2000.0,,,,,,,,elasticnet,saga,,0.0001,
compas,0,LogReg,Rashomon,0.2138676612986262,2.2369474707956017e-06,2.2029961511008486e-06,2.2402239279393983e-06,0.5455594781168515,,,,,,0.0,,,,,2000.0,,,,,,,,elasticnet,saga,,0.0001,
compas,0,LogReg,Rashomon,0.213878963247624,2.8577871720923254e-06,2.899523421239524e-06,2.853759433762773e-06,1.8329807108324339,,,,,,1.0,,,,,2000.0,,,,,,,,elasticnet,saga,,0.0001,
compas,0,LogReg,Rashomon,0.2138814860703915,1.4139942572817983e-06,1.358624547672308e-06,1.4193376867046014e-06,1.8329807108324339,,,,,,0.75,,,,,2000.0,,,,,,,,elasticnet,saga,,0.0001,
compas,0,LogReg,Rashomon,0.2138859061152374,1.167889602189422e-07,6.924941486652223e-08,1.2137674309110028e-07,1.8329807108324339,,,,,,0.25,,,,,2000.0,,,,,,,,elasticnet,saga,,0.0001,
compas,0,LogReg,Rashomon,0.2139015895899707,6.317672407703482e-07,7.452157651728269e-07,6.20818940922997e-07,6.1584821106602545,,,,,,0.25,,,,,2000.0,,,,,,,,elasticnet,saga,,0.0001,
compas,0,LogReg,Rashomon,0.2139037272714903,9.102073943503666e-07,1.0492676759680087e-06,8.967874431608225e-07,6.1584821106602545,,,,,,0.0,,,,,2000.0,,,,,,,,elasticnet,saga,,0.0001,
compas,0,LogReg,Rashomon,0.2139056487117131,1.132639642899002e-06,1.2700007379367394e-06,1.1193836709614697e-06,20.6913808111479,,,,,,0.75,,,,,2000.0,,,,,,,,elasticnet,saga,,0.0001,
compas,0,LogReg,Rashomon,0.2139063825793703,1.2094765170894192e-06,1.3532876436876395e-06,1.1955980876988617e-06,20.6913808111479,,,,,,0.5,,,,,2000.0,,,,,,,,elasticnet,saga,,0.0001,
compas,0,LogReg,Rashomon,0.2139070867150345,1.3043082004766494e-06,1.453088596852644e-06,1.2899502138962912e-06,20.6913808111479,,,,,,0.25,,,,,2000.0,,,,,,,,elasticnet,saga,,0.0001,
compas,0,LogReg,Rashomon,0.2139075683444362,1.3977810725515518e-06,1.5530699649807474e-06,1.382794986428065e-06,20.6913808111479,,,,,,0.0,,,,,2000.0,,,,,,,,elasticnet,saga,,0.0001,
compas,0,LogReg,Rashomon,0.2139084033207573,1.4994362661764038e-06,1.6530198332322735e-06,1.4846147517264832e-06,69.51927961775606,,,,,,0.75,,,,,2000.0,,,,,,,,elasticnet,saga,,0.0001,
compas,0,LogReg,Rashomon,0.2139091519175048,1.6215027809240153e-06,1.778838909617139e-06,1.6063191271671556e-06,233.57214690901213,,,,,,1.0,,,,,2000.0,,,,,,,,elasticnet,saga,,0.0001,
compas,0,LogReg,Rashomon,0.2139091810037395,1.6399910498559363e-06,1.7992262030070182e-06,1.6246241315807176e-06,233.57214690901213,,,,,,0.25,,,,,2000.0,,,,,,,,elasticnet,saga,,0.0001,
compas,0,LogReg,Rashomon,0.2139091953682129,1.6349352717341922e-06,1.7929569139308908e-06,1.619685462798796e-06,233.57214690901213,,,,,,0.75,,,,,2000.0,,,,,,,,elasticnet,saga,,0.0001,
compas,0,LogReg,Rashomon,0.2139092927648968,1.6577227806762064e-06,1.8173057151322515e-06,1.6423222999194297e-06,784.7599703514607,,,,,,0.75,,,,,2000.0,,,,,,,,elasticnet,saga,,0.0001,
compas,0,LogReg,Rashomon,0.2139093300880561,1.664460379841387e-06,1.8243011887469991e-06,1.6490350130245077e-06,784.7599703514607,,,,,,0.25,,,,,2000.0,,,,,,,,elasticnet,saga,,0.0001,
compas,0,LogReg,Rashomon,0.2139093517785092,1.6681798194209738e-06,1.8281802836581644e-06,1.6527390451366852e-06,784.7599703514607,,,,,,0.0,,,,,2000.0,,,,,,,,elasticnet,saga,,0.0001,
compas,0,LogReg,Rashomon,0.2139093594090716,1.670480066807792e-06,1.8304803037649357e-06,1.6550393144570642e-06,2636.6508987303555,,,,,,0.5,,,,,2000.0,,,,,,,,elasticnet,saga,,0.0001,
compas,0,LogReg,Rashomon,0.2139093794562976,1.6725188967499954e-06,1.8325690416022913e-06,1.6570733280598414e-06,2636.6508987303555,,,,,,0.0,,,,,2000.0,,,,,,,,elasticnet,saga,,0.0001,
compas,0,LogReg,Rashomon,0.2139093878804998,1.6739948811414174e-06,1.8340771147761961e-06,1.6585462157374522e-06,29763.51441631313,,,,,,0.75,,,,,2000.0,,,,,,,,elasticnet,saga,,0.0001,
compas,0,LogReg,Rashomon,0.2139093887061555,1.6740048529626953e-06,1.834072422593748e-06,1.6585576027019477e-06,29763.51441631313,,,,,,0.0,,,,,2000.0,,,,,,,,elasticnet,saga,,0.0001,
compas,0,LogReg,Rashomon,0.2139093906939315,1.6760103757695398e-06,1.8361651039420108e-06,1.6605547143121654e-06,29763.51441631313,,,,,,0.5,,,,,2000.0,,,,,,,,elasticnet,saga,,0.0001,
compas,0,MLP,Rashomon,0.2078381138537411,0.002162792109029529,0.004340159635478449,0.0019526662155196412,,relu,0.0001,,True,[50],,,0.01,,,1000.0,,,,10.0,,,,,adam,,,
compas,0,MLP,Rashomon,0.2091150039661349,0.0014845332743903489,0.0024035889085206783,0.0013958402154735164,,tanh,0.0001,,True,"[100, 50]",,,0.01,,,1000.0,,,,10.0,,,,,adam,,,
compas,0,MLP,Rashomon,0.2093907706994566,0.0008734986351962587,0.0012383159958076352,0.000838292096596225,,relu,0.0001,,True,[200],,,0.001,,,1000.0,,,,10.0,,,,,adam,,,
compas,0,MLP,Rashomon,0.2093923575490242,0.0012338517628598894,0.0010399975244006203,0.001252559580705123,,tanh,0.0001,,True,[50],,,0.01,,,1000.0,,,,10.0,,,,,adam,,,
compas,0,MLP,Rashomon,0.2094409206303936,0.0004857482148077919,0.001290155487095795,0.00040811924552163967,,relu,0.001,,True,[100],,,0.01,,,1000.0,,,,10.0,,,,,adam,,,
compas,0,MLP,Rashomon,0.2100739049064849,0.0010363383727441113,0.0010107110015592552,0.0010388115309055682,,relu,1e-05,,True,"[200, 100]",,,0.001,,,1000.0,,,,10.0,,,,,adam,,,
compas,0,MLP,Rashomon,0.2101035250186631,0.0011769235778888829,0.0014679737892268592,0.0011488359055181207,,relu,0.01,,True,"[100, 50]",,,0.01,,,1000.0,,,,10.0,,,,,adam,,,
compas,0,MLP,Rashomon,0.2106604603098209,0.00038905657763624253,0.0010267425710733947,0.0003275169718866086,,tanh,0.001,,True,[100],,,0.01,,,1000.0,,,,10.0,,,,,adam,,,
compas,0,MLP,Rashomon,0.2107083384675338,0.00022713183478136533,0.000242159131702164,0.00022568163211499656,,relu,0.001,,True,"[200, 100]",,,0.0001,,,1000.0,,,,10.0,,,,,adam,,,
compas,0,MLP,Rashomon,0.2110726381487582,0.0004163013836502094,0.0003786234101732591,0.00041993747987480894,,relu,0.001,,True,"[100, 50]",,,0.001,,,1000.0,,,,10.0,,,,,adam,,,
compas,0,MLP,Rashomon,0.211084058057999,0.00030619976604889007,0.0006290692865452226,0.0002750413852715084,,relu,0.01,,True,[100],,,0.001,,,1000.0,,,,10.0,,,,,adam,,,
compas,0,MLP,Rashomon,0.21117810924587,0.0025011731065149923,0.006703401490943399,0.002095638908321673,,tanh,0.01,,True,"[200, 100]",,,0.01,,,1000.0,,,,10.0,,,,,adam,,,
compas,0,MLP,Rashomon,0.2112912021886216,0.0013350478954244204,0.0026719670094649864,0.0012060291055436055,,tanh,0.001,,True,"[100, 50]",,,0.01,,,1000.0,,,,10.0,,,,,adam,,,
compas,0,MLP,Rashomon,0.211696044927563,0.0006007801431813246,0.0014354982335081877,0.0005202260417592032,,relu,1e-05,,True,[100],,,0.001,,,1000.0,,,,10.0,,,,,adam,,,
compas,0,MLP,Rashomon,0.2118245633084941,0.003025853094337997,0.003993455848129673,0.002932475017034393,,relu,0.01,,True,"[200, 100]",,,0.01,,,1000.0,,,,10.0,,,,,adam,,,
compas,0,MLP,Rashomon,0.2119801155028133,0.0016767134478953471,0.0021631395246246316,0.0016297711137429009,,relu,1e-05,,True,"[200, 100]",,,0.01,,,1000.0,,,,10.0,,,,,adam,,,
compas,0,MLP,Rashomon,0.212027515794015,0.001185011948510807,0.0019524727166059025,0.0011109484853283772,,relu,0.01,,True,[50],,,0.001,,,1000.0,,,,10.0,,,,,adam,,,
compas,0,MLP,Rashomon,0.2120488173343142,0.0007037326417603397,0.0011669815546824515,0.0006590270095862453,,tanh,0.01,,True,"[100, 50]",,,0.001,,,1000.0,,,,10.0,,,,,adam,,,
compas,0,MLP,Rashomon,0.2120855145770566,0.0005154830309428086,0.0012798910799598044,0.00044171416906958803,,relu,1e-05,,True,[200],,,0.001,,,1000.0,,,,10.0,,,,,adam,,,
compas,0,MLP,Rashomon,0.2121262481506272,0.000875306289512941,0.0006171568716701846,0.0009002188853077967,,tanh,1e-05,,True,[50],,,0.01,,,1000.0,,,,10.0,,,,,adam,,,
compas,0,MLP,Rashomon,0.212478125657386,0.0012258823389716894,0.001646613145380689,0.00118527989792766,,relu,0.001,,True,[200],,,0.0001,,,1000.0,,,,10.0,,,,,adam,,,
compas,0,MLP,Rashomon,0.2125048655232696,0.0006979169166991982,0.0013730343319064825,0.0006327650080887688,,tanh,1e-05,,True,"[100, 50]",,,0.0001,,,1000.0,,,,10.0,,,,,adam,,,
compas,0,MLP,Rashomon,0.212551492143866,0.00088877858754115,0.0013252804180365276,0.0008466541707684193,,tanh,0.001,,True,"[100, 50]",,,0.001,,,1000.0,,,,10.0,,,,,adam,,,
compas,0,MLP,Rashomon,0.2126658323571654,0.0008794874443418645,0.0015597483492403024,0.0008138391655256777,,tanh,0.01,,True,[50],,,0.001,,,1000.0,,,,10.0,,,,,adam,,,
compas,0,MLP,Rashomon,0.2127595787819534,0.0007551779479644969,0.0015309309173430344,0.0006803142495518264,,tanh,1e-05,,True,[50],,,0.001,,,1000.0,,,,10.0,,,,,adam,,,
compas,0,RF,Rashomon,0.2075418736714976,0.002876993399322345,0.008277936548041345,0.0023557777611101015,,,,True,,,,,,5.0,,,1.0,10.0,200.0,,-1.0,,,,,,,
compas,0,RF,Rashomon,0.2077084702206851,0.0028967296513675183,0.00867149546107389,0.002339438422011356,,,,True,,,,,,5.0,,,4.0,2.0,500.0,,-1.0,,,,,,,
compas,0,RF,Rashomon,0.2078890042951589,0.002862616445080827,0.00812503704893271,0.0023547688640100143,,,,True,,,,,,5.0,,,1.0,5.0,500.0,,-1.0,,,,,,,
compas,0,RF,Rashomon,0.2079295964802414,0.0029097269810887216,0.008620966785631335,0.0023585663008631047,,,,True,,,,,,5.0,,,4.0,2.0,100.0,,-1.0,,,,,,,
compas,0,RF,Rashomon,0.2079571378059627,0.0030557822857160363,0.009314862804391059,0.002451752478822625,,,,True,,,,,,5.0,,,4.0,10.0,100.0,,-1.0,,,,,,,
compas,0,RF,Rashomon,0.2102689234397731,0.00214171875019193,0.004710789996441231,0.0018937916618380847,,,,True,,,,,,10.0,sqrt,,1.0,10.0,200.0,,-1.0,,,,,,,
compas,0,RF,Rashomon,0.2108193123594577,0.0027407793100142483,0.0054819526838367294,0.0024762435816894344,,,,True,,,,,,5.0,sqrt,,2.0,2.0,100.0,,-1.0,,,,,,,
compas,0,RF,Rashomon,0.2110213851665677,0.003138861007317298,0.006379118562088895,0.0028261613800711024,,,,True,,,,,,5.0,log2,,2.0,2.0,200.0,,-1.0,,,,,,,
compas,0,RF,Rashomon,0.2110591872368296,0.00307436977402678,0.006098504670728061,0.0027825269686460336,,,,True,,,,,,5.0,sqrt,,1.0,2.0,200.0,,-1.0,,,,,,,
compas,0,RF,Rashomon,0.2112402433465461,0.0029649248797118926,0.006104938008412643,0.002661899296622989,,,,True,,,,,,5.0,log2,,4.0,10.0,100.0,,-1.0,,,,,,,
compas,0,RF,Rashomon,0.2112610527420977,0.003224107277245341,0.00644939144270928,0.002912852650335067,,,,True,,,,,,5.0,sqrt,,2.0,10.0,100.0,,-1.0,,,,,,,
compas,0,RF,Rashomon,0.2113071330886445,0.003212222509737384,0.006440491882973084,0.002900679796666765,,,,True,,,,,,5.0,log2,,4.0,2.0,200.0,,-1.0,,,,,,,
compas,0,RF,Rashomon,0.2114466764594532,0.0031936410571293964,0.006300038013167407,0.0028938595879676723,,,,True,,,,,,5.0,log2,,4.0,5.0,500.0,,-1.0,,,,,,,
compas,0,RF,Rashomon,0.2114644275140385,0.00335244384762226,0.006379674536302997,0.0030603022842009414,,,,True,,,,,,5.0,sqrt,,1.0,5.0,200.0,,-1.0,,,,,,,
compas,0,RF,Rashomon,0.2115619681431092,0.003324044241297452,0.0064237367121684945,0.003024909785521902,,,,True,,,,,,5.0,sqrt,,4.0,10.0,500.0,,-1.0,,,,,,,
compas,0,RF,Rashomon,0.2116864120354772,0.0024712029004599107,0.005401620861337925,0.0021884042066669723,,,,True,,,,,,10.0,sqrt,,2.0,5.0,200.0,,-1.0,,,,,,,
compas,0,RF,Rashomon,0.2119616506008027,0.003061900618747552,0.0055674180472824325,0.002820106763562196,,,,True,,,,,,10.0,log2,,1.0,5.0,100.0,,-1.0,,,,,,,
compas,0,RF,Rashomon,0.2120649165198316,0.003024099395347116,0.006140428731614207,0.002723359406208879,,,,True,,,,,,40.0,sqrt,,4.0,10.0,500.0,,-1.0,,,,,,,
compas,0,RF,Rashomon,0.2120955301390802,0.0023991083648279114,0.004698766612822315,0.0021771808591324036,,,,True,,,,,,10.0,sqrt,,2.0,2.0,200.0,,-1.0,,,,,,,
compas,0,RF,Rashomon,0.2121292784098154,0.003162049988333347,0.006071416348175727,0.0028812828700202904,,,,True,,,,,,10.0,log2,,1.0,5.0,200.0,,-1.0,,,,,,,
compas,0,RF,Rashomon,0.2126632189522953,0.0037271813351653447,0.0075549507709255104,0.003357784132778156,,,,True,,,,,,20.0,sqrt,,4.0,2.0,100.0,,-1.0,,,,,,,
compas,0,RF,Rashomon,0.2129059060109601,0.003407153437967693,0.006477552625685743,0.0031108459175724096,,,,True,,,,,,20.0,sqrt,,4.0,5.0,500.0,,-1.0,,,,,,,
compas,0,RF,Rashomon,0.2129940600933609,0.0032496872127478764,0.006492820230723126,0.002936710090192514,,,,True,,,,,,10.0,sqrt,,1.0,5.0,100.0,,-1.0,,,,,,,
compas,0,RF,Rashomon,0.2130402514025926,0.0034097002889931327,0.006427716942556586,0.003118447921969912,,,,True,,,,,,40.0,sqrt,,4.0,5.0,200.0,,-1.0,,,,,,,
compas,0,RF,Rashomon,0.2132520256001714,0.0034502193598406586,0.006672812587204598,0.0031392244207257506,,,,True,,,,,,,log2,,4.0,5.0,500.0,,-1.0,,,,,,,
compas,0,kNN,Rashomon,0.211264449064449,0.0063759349394293995,0.010866503381834024,0.005942574611021051,,,,,,,,,,,,,,,,,,100.0,2.0,,,,,uniform
compas,0,kNN,Rashomon,0.2117168450501783,0.006085207828513913,0.010944281426301801,0.00561628507249639,,,,,,,,,,,,,,,,,,90.0,2.0,,,,,uniform
compas,0,kNN,Rashomon,0.2117692307692307,0.007165157803171737,0.01254163625486828,0.006646303119763332,,,,,,,,,,,,,,,,,,100.0,1.0,,,,,uniform
compas,0,kNN,Rashomon,0.211998151998152,0.007655259636028677,0.013750260858586041,0.007067064229292519,,,,,,,,,,,,,,,,,,150.0,2.0,,,,,uniform
compas,0,kNN,Rashomon,0.2120838106552392,0.005515926653420706,0.008957657125674522,0.005183783971067946,,,,,,,,,,,,,,,,,,70.0,2.0,,,,,uniform
compas,0,kNN,Rashomon,0.2120853776853777,0.0055632182171844085,0.007154778213455804,0.005409625421191653,,,,,,,,,,,,,,,,,,50.0,1.0,,,,,uniform
compas,0,kNN,Rashomon,0.2127953594620261,0.006836319926161045,0.011828183588995542,0.006354582323440695,,,,,,,,,,,,,,,,,,90.0,1.0,,,,,uniform
compas,0,kNN,Rashomon,0.2128889643175357,0.006037400793491119,0.009262088093540892,0.005726203766814585,,,,,,,,,,,,,,,,,,70.0,1.0,,,,,uniform
compas,0,kNN,Rashomon,0.2139639639639639,0.004551595031341166,0.00672436607634049,0.004341912719247766,,,,,,,,,,,,,,,,,,30.0,1.0,,,,,uniform
compas,0,kNN,Rashomon,0.2153106953106953,0.004324377802675466,0.007468088566978899,0.004020995380892385,,,,,,,,,,,,,,,,,,30.0,2.0,,,,,uniform
compas,0,kNN,Rashomon,0.2158758142758142,0.00424616896920111,0.00567245030892294,0.004108526317115494,,,,,,,,,,,,,,,,,,25.0,1.0,,,,,uniform
compas,0,kNN,Rashomon,0.217037422037422,0.003955828123283626,0.005123047330127444,0.0038431861481550817,,,,,,,,,,,,,,,,,,20.0,1.0,,,,,uniform
compas,0,kNN,Rashomon,0.2174780318780318,0.004247464447937404,0.006390997457980373,0.004040603739521404,,,,,,,,,,,,,,,,,,25.0,2.0,,,,,uniform
compas,0,kNN,Rashomon,0.2175398475398475,0.003977479738552258,0.005670097221833028,0.003814134434314676,,,,,,,,,,,,,,,,,,20.0,2.0,,,,,uniform
compas,0,kNN,Rashomon,0.2190929390929391,0.004532213715522531,0.005774029476243473,0.004412372832838976,,,,,,,,,,,,,,,,,,15.0,2.0,,,,,uniform
compas,0,kNN,Rashomon,0.2202109802109802,0.004857890952909552,0.006522902337971782,0.00469720976301373,,,,,,,,,,,,,,,,,,15.0,1.0,,,,,uniform
compas,0,kNN,Rashomon,0.223069993069993,0.007031083538078617,0.011205947764263808,0.00662819010591637,,,,,,,,,,,,,,,,,,10.0,2.0,,,,,uniform
compas,0,kNN,Rashomon,0.2237422037422037,0.007025237349620117,0.011352907819535485,0.006607597418252905,,,,,,,,,,,,,,,,,,10.0,1.0,,,,,uniform
compas,0,kNN,Rashomon,0.2308399451256594,0.010637753700029338,0.01506910640107358,0.01021010796064285,,,,,,,,,,,,,,,,,,7.0,1.0,,,,,uniform
compas,0,kNN,Rashomon,0.2324098038383752,0.010850705043533618,0.015677985661419095,0.010384850455029472,,,,,,,,,,,,,,,,,,7.0,2.0,,,,,uniform
compas,0,kNN,Rashomon,0.242938322938323,0.01842119272391563,0.023435572438720534,0.017937282219523364,,,,,,,,,,,,,,,,,,5.0,2.0,,,,,uniform
compas,0,kNN,Rashomon,0.2433541233541233,0.01865469789493738,0.025702148262705553,0.017974586803215068,,,,,,,,,,,,,,,,,,5.0,1.0,,,,,uniform
compas,0,kNN,Rashomon,0.2664972664972665,0.039773259984677345,0.05058849802030068,0.03872954020464377,,,,,,,,,,,,,,,,,,3.0,1.0,,,,,uniform
compas,0,kNN,Rashomon,0.2671132671132671,0.03908475531618478,0.04829500777623769,0.03819592396175718,,,,,,,,,,,,,,,,,,3.0,2.0,,,,,uniform
compas,0,kNN,Rashomon,0.2710877713378038,0.04804343315280263,0.04284416043465775,0.04854518667499442,,,,,,,,,,,,,,,,,,150.0,2.0,,,,,distance
compas,1,GBM,Rashomon,0.206787869108962,0.00045888487181171544,0.0009594626716598418,0.00040467483357931473,,,,,,,,0.2,,2.0,,,,,100.0,,,,,,,1.0,,
compas,1,GBM,Rashomon,0.2071068008677127,0.0006895211685287771,0.0011611054432880462,0.0006384509820917136,,,,,,,,0.1,,2.0,,,,,100.0,,,,,,,0.6,,
compas,1,GBM,Rashomon,0.2071623529332071,0.0004989030997476707,0.0005645501434932129,0.0004917938576830615,,,,,,,,0.1,,2.0,,,,,200.0,,,,,,,0.8,,
compas,1,GBM,Rashomon,0.2071738911699119,0.0008048166395474248,0.0019148509678719133,0.0006846055486920077,,,,,,,,0.01,,2.0,,,,,500.0,,,,,,,0.6,,
compas,1,GBM,Rashomon,0.2071767597819298,0.0004931188352655422,0.0013561598417933583,0.0003996558691208247,,,,,,,,0.1,,2.0,,,,,100.0,,,,,,,1.0,,
compas,1,GBM,Rashomon,0.2071906977457984,0.00027220695461237465,0.0005657220452310845,0.00024042075816288323,,,,,,,,0.05,,3.0,,,,,100.0,,,,,,,0.8,,
compas,1,GBM,Rashomon,0.2072559655481323,0.0004329946986781379,0.0012588133342644908,0.00034356272662155123,,,,,,,,0.05,,2.0,,,,,200.0,,,,,,,1.0,,
compas,1,GBM,Rashomon,0.2073601106450232,0.00037169725961782815,0.00045772442842455154,0.00036238095331848257,,,,,,,,0.05,,3.0,,,,,100.0,,,,,,,1.0,,
compas,1,GBM,Rashomon,0.2074214015155636,0.0005048186399570474,0.0009534891288726608,0.00045622990037402,,,,,,,,0.05,,4.0,,,,,100.0,,,,,,,0.8,,
compas,1,GBM,Rashomon,0.2074674675178923,0.0006905405697242234,0.0009547398470751748,0.0006619291272461254,,,,,,,,0.1,,2.0,,,,,200.0,,,,,,,0.6,,
compas,1,GBM,Rashomon,0.2075280518729224,0.001203642239499895,0.0018507699128612405,0.0011335615928455558,,,,,,,,0.2,,2.0,,,,,200.0,,,,,,,0.8,,
compas,1,GBM,Rashomon,0.2075485641053621,0.00037705798509065134,0.0011354725916715147,0.0002949255276959496,,,,,,,,0.01,,4.0,,,,,500.0,,,,,,,0.6,,
compas,1,GBM,Rashomon,0.2075929220725088,0.00036666729976259603,0.0008449710848051927,0.00031486942442388163,,,,,,,,0.01,,4.0,,,,,500.0,,,,,,,0.8,,
compas,1,GBM,Rashomon,0.2076319102185212,0.0010555707519288124,0.0021943020407553123,0.0009322519257194909,,,,,,,,0.05,,2.0,,,,,100.0,,,,,,,1.0,,
compas,1,GBM,Rashomon,0.2077486057137246,0.0008863798958186781,0.002051861255656989,0.0007601641725182158,,,,,,,,0.05,,2.0,,,,,100.0,,,,,,,0.8,,
compas,1,GBM,Rashomon,0.2078409185605652,0.0010813160827028226,0.0022534690992044213,0.0009543778528051836,,,,,,,,0.01,,2.0,,,,,500.0,,,,,,,1.0,,
compas,1,GBM,Rashomon,0.2079017626491563,0.0008829129932119461,0.0017084467279038116,0.0007935118744780346,,,,,,,,0.2,,2.0,,,,,200.0,,,,,,,1.0,,
compas,1,GBM,Rashomon,0.208138171424202,0.0016363509325347174,0.003212393892449489,0.0014656734691338086,,,,,,,,0.1,,3.0,,,,,200.0,,,,,,,0.8,,
compas,1,GBM,Rashomon,0.2081539908636959,0.0009680722595718926,0.0021378042978468285,0.0008413962093439619,,,,,,,,0.1,,2.0,,,,,500.0,,,,,,,1.0,,
compas,1,GBM,Rashomon,0.208480529548607,0.0015414833563377494,0.0022675459241556827,0.0014628544607445627,,,,,,,,0.01,,4.0,,,,,200.0,,,,,,,1.0,,
compas,1,GBM,Rashomon,0.2085430166585682,0.0022958170192470323,0.00662281811626488,0.0018272247345469431,,,,,,,,0.05,,3.0,,,,,500.0,,,,,,,1.0,,
compas,1,GBM,Rashomon,0.2086512070894913,0.0013534731432464097,0.0028437385329217264,0.001192084955885258,,,,,,,,0.05,,4.0,,,,,200.0,,,,,,,1.0,,
compas,1,GBM,Rashomon,0.2088844999993691,0.0018484567406798257,0.0035109358756369386,0.0016684186776775576,,,,,,,,0.1,,3.0,,,,,200.0,,,,,,,0.6,,
compas,1,GBM,Rashomon,0.2089334488153648,0.0016968184393534478,0.0047741428904792054,0.001363559800637064,,,,,,,,0.1,,4.0,,,,,100.0,,,,,,,1.0,,
compas,1,GBM,Rashomon,0.2090000984083433,0.002104874178451532,0.003997980893469137,0.001899860317608612,,,,,,,,0.01,,3.0,,,,,200.0,,,,,,,0.8,,
compas,1,LogReg,Rashomon,0.2085084178134796,5.2615214324156985e-06,4.664262160749081e-06,5.326201583955621e-06,0.5455594781168515,,,,,,0.75,,,,,2000.0,,,,,,,,elasticnet,saga,,0.0001,
compas,1,LogReg,Rashomon,0.2085085922861053,1.5782973344952943e-06,4.707026622540152e-07,1.6982442229638106e-06,1.8329807108324339,,,,,,1.0,,,,,2000.0,,,,,,,,elasticnet,saga,,0.0001,
compas,1,LogReg,Rashomon,0.2085101298468852,1.3688020993548266e-06,2.2785769285959317e-07,1.492360594989094e-06,1.8329807108324339,,,,,,0.75,,,,,2000.0,,,,,,,,elasticnet,saga,,0.0001,
compas,1,LogReg,Rashomon,0.2085116974853734,1.224767446436802e-06,7.235902891001101e-08,1.3495674363532892e-06,1.8329807108324339,,,,,,0.5,,,,,2000.0,,,,,,,,elasticnet,saga,,0.0001,
compas,1,LogReg,Rashomon,0.2085166252738834,1.7917414219095069e-06,6.887465227093122e-07,1.9111901782744964e-06,0.5455594781168515,,,,,,0.25,,,,,2000.0,,,,,,,,elasticnet,saga,,0.0001,
compas,1,LogReg,Rashomon,0.2085178689018484,3.7996000722301556e-07,3.3321029287938335e-09,4.2074690008436664e-07,6.1584821106602545,,,,,,1.0,,,,,2000.0,,,,,,,,elasticnet,saga,,0.0001,
compas,1,LogReg,Rashomon,0.2085212515468532,3.1868478393638654e-07,7.220160438945447e-09,3.5241482380822496e-07,1.8329807108324339,,,,,,0.25,,,,,2000.0,,,,,,,,elasticnet,saga,,0.0001,
compas,1,LogReg,Rashomon,0.2085299246390135,3.1215497703131885e-08,2.6050232240687528e-08,3.1774869769342225e-08,6.1584821106602545,,,,,,0.25,,,,,2000.0,,,,,,,,elasticnet,saga,,0.0001,
compas,1,LogReg,Rashomon,0.2085317239165705,9.959358867487137e-08,4.4574575456292884e-08,1.0555186890822186e-07,20.6913808111479,,,,,,0.5,,,,,2000.0,,,,,,,,elasticnet,saga,,0.0001,
compas,1,LogReg,Rashomon,0.2085328030415118,1.4826516203086756e-07,5.472980453065352e-08,1.5839456710577824e-07,69.51927961775606,,,,,,1.0,,,,,2000.0,,,,,,,,elasticnet,saga,,0.0001,
compas,1,LogReg,Rashomon,0.208533555077083,1.81450897929063e-07,5.985265433601873e-08,1.9461937131356625e-07,69.51927961775606,,,,,,0.5,,,,,2000.0,,,,,,,,elasticnet,saga,,0.0001,
compas,1,LogReg,Rashomon,0.2085339897199365,2.060108732754006e-07,6.403487064558847e-08,2.2138615466618998e-07,233.57214690901213,,,,,,0.75,,,,,2000.0,,,,,,,,elasticnet,saga,,0.0001,
compas,1,LogReg,Rashomon,0.2085341111572363,2.1143087756084e-07,6.623210399375128e-08,2.2715516870750963e-07,784.7599703514607,,,,,,0.5,,,,,2000.0,,,,,,,,elasticnet,saga,,0.0001,
