dataset,seed,pool_type,subset,family,hyperparameter,value_or_group,metric_name,metric_value
compas,8,Rashomon,all,RF,min_samples_split,,decomp_ratio_of_sums,0.03324781982858681
compas,8,Rashomon,all,RF,max_features,,decomp_ratio_of_sums,0.016204833034496182
compas,8,Rashomon,all,kNN,n_neighbors,,decomp_ratio_of_sums,0.9473522104068103
compas,8,Rashomon,all,kNN,p,,decomp_ratio_of_sums,0.01788021118991407
compas,8,Rashomon,HH,GBM,max_depth,,decomp_ratio_of_sums,0.2456290019118218
compas,8,Rashomon,HH,GBM,learning_rate,,decomp_ratio_of_sums,0.23377310442283622
compas,8,Rashomon,HH,GBM,subsample,,decomp_ratio_of_sums,0.11552662843082227
compas,8,Rashomon,HH,GBM,n_estimators,,decomp_ratio_of_sums,0.05318551053166695
compas,8,Rashomon,HH,LogReg,C,,decomp_ratio_of_sums,0.9830905050229564
compas,8,Rashomon,HH,LogReg,l1_ratio,,decomp_ratio_of_sums,0.14763912182613506
compas,8,Rashomon,HH,MLP,learning_rate_init,,decomp_ratio_of_sums,0.2427205629618446
compas,8,Rashomon,HH,MLP,activation,,decomp_ratio_of_sums,0.20735640210617656
compas,8,Rashomon,HH,MLP,hidden_layer_sizes,,decomp_ratio_of_sums,0.12768943617164236
compas,8,Rashomon,HH,MLP,alpha,,decomp_ratio_of_sums,0.08041011181484102
compas,8,Rashomon,HH,RF,max_depth,,decomp_ratio_of_sums,0.6186648593868717
compas,8,Rashomon,HH,RF,min_samples_leaf,,decomp_ratio_of_sums,0.25844577389350015
compas,8,Rashomon,HH,RF,n_estimators,,decomp_ratio_of_sums,0.0571359220463345
compas,8,Rashomon,HH,RF,min_samples_split,,decomp_ratio_of_sums,0.04063948710119405
compas,8,Rashomon,HH,RF,max_features,,decomp_ratio_of_sums,0.016787086359383332
compas,8,Rashomon,HH,kNN,n_neighbors,,decomp_ratio_of_sums,0.9553773080807887
compas,8,Rashomon,HH,kNN,p,,decomp_ratio_of_sums,0.018927267437037074
compas,8,Rashomon,non_HH,GBM,learning_rate,,decomp_ratio_of_sums,0.2508293994715333
compas,8,Rashomon,non_HH,GBM,max_depth,,decomp_ratio_of_sums,0.2466707395954734
compas,8,Rashomon,non_HH,GBM,subsample,,decomp_ratio_of_sums,0.07969880503450791
compas,8,Rashomon,non_HH,GBM,n_estimators,,decomp_ratio_of_sums,0.0621983147155607
compas,8,Rashomon,non_HH,LogReg,C,,decomp_ratio_of_sums,0.9884056556139684
compas,8,Rashomon,non_HH,LogReg,l1_ratio,,decomp_ratio_of_sums,0.140674409498738
compas,8,Rashomon,non_HH,MLP,learning_rate_init,,decomp_ratio_of_sums,0.29465310692573177
compas,8,Rashomon,non_HH,MLP,hidden_layer_sizes,,decomp_ratio_of_sums,0.17113428798270675
compas,8,Rashomon,non_HH,MLP,activation,,decomp_ratio_of_sums,0.1464128021509077
compas,8,Rashomon,non_HH,MLP,alpha,,decomp_ratio_of_sums,0.06517463766803618
compas,8,Rashomon,non_HH,RF,max_depth,,decomp_ratio_of_sums,0.7210126039314603
compas,8,Rashomon,non_HH,RF,min_samples_leaf,,decomp_ratio_of_sums,0.28819173849051605
compas,8,Rashomon,non_HH,RF,n_estimators,,decomp_ratio_of_sums,0.05333873695311622
compas,8,Rashomon,non_HH,RF,min_samples_split,,decomp_ratio_of_sums,0.03137235174889599
compas,8,Rashomon,non_HH,RF,max_features,,decomp_ratio_of_sums,0.016071547155973618
compas,8,Rashomon,non_HH,kNN,n_neighbors,,decomp_ratio_of_sums,0.9457600767779241
compas,8,Rashomon,non_HH,kNN,p,,decomp_ratio_of_sums,0.01767248119956327
compas,8,Rashomon,all,GBM,learning_rate,,vm_between_group_ratio,0.29772178836434066
compas,8,Rashomon,all,GBM,max_depth,,vm_between_group_ratio,0.23295957707444062
compas,8,Rashomon,all,GBM,n_estimators,,vm_between_group_ratio,0.05023112206682465
compas,8,Rashomon,all,GBM,subsample,,vm_between_group_ratio,0.0314016322000646
compas,8,Rashomon,all,LogReg,C,,vm_between_group_ratio,0.9961121067534601
compas,8,Rashomon,all,LogReg,l1_ratio,,vm_between_group_ratio,0.14282971943956735
compas,8,Rashomon,all,MLP,learning_rate_init,,vm_between_group_ratio,0.31578693377283623
compas,8,Rashomon,all,MLP,hidden_layer_sizes,,vm_between_group_ratio,0.23375079764420248
compas,8,Rashomon,all,MLP,alpha,,vm_between_group_ratio,0.08369178598427256
compas,8,Rashomon,all,MLP,activation,,vm_between_group_ratio,0.003805716509116627
compas,8,Rashomon,all,RF,max_depth,,vm_between_group_ratio,0.6871707140856335
compas,8,Rashomon,all,RF,min_samples_leaf,,vm_between_group_ratio,0.29920629406239796
compas,8,Rashomon,all,RF,max_features,,vm_between_group_ratio,0.028635459584561377
compas,8,Rashomon,all,RF,min_samples_split,,vm_between_group_ratio,0.025612492191110527
compas,8,Rashomon,all,RF,n_estimators,,vm_between_group_ratio,0.0034151334103377225
compas,8,Rashomon,all,kNN,n_neighbors,,vm_between_group_ratio,0.9996938072053092
compas,8,Rashomon,all,kNN,p,,vm_between_group_ratio,0.02831454631326609
compas,8,Rashomon,HH,GBM,learning_rate,,vm_between_group_ratio,0.28725577024871113
compas,8,Rashomon,HH,GBM,max_depth,,vm_between_group_ratio,0.1501912837694896
compas,8,Rashomon,HH,GBM,subsample,,vm_between_group_ratio,0.08119005706342872
compas,8,Rashomon,HH,GBM,n_estimators,,vm_between_group_ratio,0.009334089433835678
compas,8,Rashomon,HH,LogReg,C,,vm_between_group_ratio,0.9981084461740789
compas,8,Rashomon,HH,LogReg,l1_ratio,,vm_between_group_ratio,0.1428761917045748
compas,8,Rashomon,HH,MLP,learning_rate_init,,vm_between_group_ratio,0.23442778571678813
compas,8,Rashomon,HH,MLP,hidden_layer_sizes,,vm_between_group_ratio,0.19607797126041104
compas,8,Rashomon,HH,MLP,alpha,,vm_between_group_ratio,0.08265323742491712
compas,8,Rashomon,HH,MLP,activation,,vm_between_group_ratio,0.003874590152284756
compas,8,Rashomon,HH,RF,max_depth,,vm_between_group_ratio,0.630026805526748
compas,8,Rashomon,HH,RF,min_samples_leaf,,vm_between_group_ratio,0.4223226268287096
compas,8,Rashomon,HH,RF,max_features,,vm_between_group_ratio,0.041405611910193034
compas,8,Rashomon,HH,RF,min_samples_split,,vm_between_group_ratio,0.01724634959880595
compas,8,Rashomon,HH,RF,n_estimators,,vm_between_group_ratio,0.009938234940161788
compas,8,Rashomon,HH,kNN,n_neighbors,,vm_between_group_ratio,0.9997893008615691
compas,8,Rashomon,HH,kNN,p,,vm_between_group_ratio,0.026234231175496222
compas,8,Rashomon,non_HH,GBM,learning_rate,,vm_between_group_ratio,0.2878042127337414
compas,8,Rashomon,non_HH,GBM,max_depth,,vm_between_group_ratio,0.2542774203870086
compas,8,Rashomon,non_HH,GBM,n_estimators,,vm_between_group_ratio,0.08265174511238141
compas,8,Rashomon,non_HH,GBM,subsample,,vm_between_group_ratio,0.021119199191416037
compas,8,Rashomon,non_HH,LogReg,C,,vm_between_group_ratio,0.9960928453596514
compas,8,Rashomon,non_HH,LogReg,l1_ratio,,vm_between_group_ratio,0.14285761438563951
compas,8,Rashomon,non_HH,MLP,learning_rate_init,,vm_between_group_ratio,0.32720546856046095
compas,8,Rashomon,non_HH,MLP,hidden_layer_sizes,,vm_between_group_ratio,0.24686801137704925
compas,8,Rashomon,non_HH,MLP,alpha,,vm_between_group_ratio,0.08222064381778227
compas,8,Rashomon,non_HH,MLP,activation,,vm_between_group_ratio,0.01021637764455604
compas,8,Rashomon,non_HH,RF,max_depth,,vm_between_group_ratio,0.695762690503014
compas,8,Rashomon,non_HH,RF,min_samples_leaf,,vm_between_group_ratio,0.2543788693099104
compas,8,Rashomon,non_HH,RF,min_samples_split,,vm_between_group_ratio,0.03369096930983258
compas,8,Rashomon,non_HH,RF,max_features,,vm_between_group_ratio,0.024426430403918644
compas,8,Rashomon,non_HH,RF,n_estimators,,vm_between_group_ratio,0.004779668077443998
compas,8,Rashomon,non_HH,kNN,n_neighbors,,vm_between_group_ratio,0.9996162103380327
compas,8,Rashomon,non_HH,kNN,p,,vm_between_group_ratio,0.028625250659745284
compas,9,Rashomon,all,__global__,__family__,model_name,ratio_of_sums,0.4097563200301538
compas,9,Rashomon,all,__global__,__family__,model_name,mean_ratio,0.35589703744970297
compas,9,Rashomon,HH,__global__,__family__,model_name,ratio_of_sums,0.5523961737329479
compas,9,Rashomon,HH,__global__,__family__,model_name,mean_ratio,0.48467969721525067
compas,9,Rashomon,non_HH,__global__,__family__,model_name,ratio_of_sums,0.3869443825651523
compas,9,Rashomon,non_HH,__global__,__family__,model_name,mean_ratio,0.34883658461167955
compas,9,Rashomon,all,GBM,max_depth,,decomp_ratio_of_sums,0.3029840726321343
compas,9,Rashomon,all,GBM,learning_rate,,decomp_ratio_of_sums,0.26593034720341957
compas,9,Rashomon,all,GBM,subsample,,decomp_ratio_of_sums,0.11172279113790869
compas,9,Rashomon,all,GBM,n_estimators,,decomp_ratio_of_sums,0.0785490687285116
compas,9,Rashomon,all,LogReg,C,,decomp_ratio_of_sums,0.8946599633473541
compas,9,Rashomon,all,LogReg,l1_ratio,,decomp_ratio_of_sums,0.08764865143300507
compas,9,Rashomon,all,MLP,learning_rate_init,,decomp_ratio_of_sums,0.23757826960054593
compas,9,Rashomon,all,MLP,hidden_layer_sizes,,decomp_ratio_of_sums,0.1148967394084935
compas,9,Rashomon,all,MLP,activation,,decomp_ratio_of_sums,0.10476073633898385
compas,9,Rashomon,all,MLP,alpha,,decomp_ratio_of_sums,0.1039196051112141
compas,9,Rashomon,all,RF,max_depth,,decomp_ratio_of_sums,0.5951191920610411
compas,9,Rashomon,all,RF,min_samples_split,,decomp_ratio_of_sums,0.1720848061627993
compas,9,Rashomon,all,RF,min_samples_leaf,,decomp_ratio_of_sums,0.15483280039507763
compas,9,Rashomon,all,RF,max_features,,decomp_ratio_of_sums,0.12029012237761567
compas,9,Rashomon,all,RF,n_estimators,,decomp_ratio_of_sums,0.04786458183239995
compas,9,Rashomon,all,kNN,n_neighbors,,decomp_ratio_of_sums,0.8170784707021959
compas,9,Rashomon,all,kNN,weights,,decomp_ratio_of_sums,0.1544129678202779
compas,9,Rashomon,all,kNN,p,,decomp_ratio_of_sums,0.019018856006142015
compas,9,Rashomon,HH,GBM,learning_rate,,decomp_ratio_of_sums,0.3811613306581313
compas,9,Rashomon,HH,GBM,max_depth,,decomp_ratio_of_sums,0.3774641259596498
compas,9,Rashomon,HH,GBM,subsample,,decomp_ratio_of_sums,0.1700621963862852
compas,9,Rashomon,HH,GBM,n_estimators,,decomp_ratio_of_sums,0.04375991022388842
compas,9,Rashomon,HH,LogReg,C,,decomp_ratio_of_sums,0.8990525939332404
compas,9,Rashomon,HH,LogReg,l1_ratio,,decomp_ratio_of_sums,0.08657234865385503
compas,9,Rashomon,HH,MLP,learning_rate_init,,decomp_ratio_of_sums,0.3243232425013077
compas,9,Rashomon,HH,MLP,hidden_layer_sizes,,decomp_ratio_of_sums,0.09172935263764871
compas,9,Rashomon,HH,MLP,alpha,,decomp_ratio_of_sums,0.09125534378172173
compas,9,Rashomon,HH,MLP,activation,,decomp_ratio_of_sums,0.053297851115022984
compas,9,Rashomon,HH,RF,max_depth,,decomp_ratio_of_sums,0.6091776941801138
compas,9,Rashomon,HH,RF,min_samples_split,,decomp_ratio_of_sums,0.19661972016490026
compas,9,Rashomon,HH,RF,min_samples_leaf,,decomp_ratio_of_sums,0.16912875953246875
compas,9,Rashomon,HH,RF,max_features,,decomp_ratio_of_sums,0.12631441331440527
compas,9,Rashomon,HH,RF,n_estimators,,decomp_ratio_of_sums,0.049130411370041184
compas,9,Rashomon,HH,kNN,n_neighbors,,decomp_ratio_of_sums,0.8706078356598601
compas,9,Rashomon,HH,kNN,weights,,decomp_ratio_of_sums,0.07313128605712119
compas,9,Rashomon,HH,kNN,p,,decomp_ratio_of_sums,0.015335604407562698
compas,9,Rashomon,non_HH,GBM,max_depth,,decomp_ratio_of_sums,0.27828320168914705
compas,9,Rashomon,non_HH,GBM,learning_rate,,decomp_ratio_of_sums,0.22771467033713036
compas,9,Rashomon,non_HH,GBM,subsample,,decomp_ratio_of_sums,0.09237487104990831
compas,9,Rashomon,non_HH,GBM,n_estimators,,decomp_ratio_of_sums,0.09008668821247023
compas,9,Rashomon,non_HH,LogReg,C,,decomp_ratio_of_sums,0.894481897059752
compas,9,Rashomon,non_HH,LogReg,l1_ratio,,decomp_ratio_of_sums,0.08769228206309602
compas,9,Rashomon,non_HH,MLP,learning_rate_init,,decomp_ratio_of_sums,0.22677774226560168
compas,9,Rashomon,non_HH,MLP,hidden_layer_sizes,,decomp_ratio_of_sums,0.11778128690133773
compas,9,Rashomon,non_HH,MLP,activation,,decomp_ratio_of_sums,0.1111683272345665
compas,9,Rashomon,non_HH,MLP,alpha,,decomp_ratio_of_sums,0.10549641926069273
compas,9,Rashomon,non_HH,RF,max_depth,,decomp_ratio_of_sums,0.5931517350527084
compas,9,Rashomon,non_HH,RF,min_samples_split,,decomp_ratio_of_sums,0.16872545346411416
compas,9,Rashomon,non_HH,RF,min_samples_leaf,,decomp_ratio_of_sums,0.15287537886491148
compas,9,Rashomon,non_HH,RF,max_features,,decomp_ratio_of_sums,0.11951261760539618
compas,9,Rashomon,non_HH,RF,n_estimators,,decomp_ratio_of_sums,0.04769126278701889
compas,9,Rashomon,non_HH,kNN,n_neighbors,,decomp_ratio_of_sums,0.8119336349258006
compas,9,Rashomon,non_HH,kNN,weights,,decomp_ratio_of_sums,0.1622251453910632
compas,9,Rashomon,non_HH,kNN,p,,decomp_ratio_of_sums,0.019372862159826476
compas,9,Rashomon,all,GBM,max_depth,,vm_between_group_ratio,0.130514869561327
compas,9,Rashomon,all,GBM,n_estimators,,vm_between_group_ratio,0.0749667641609167
compas,9,Rashomon,all,GBM,subsample,,vm_between_group_ratio,0.013656500659625625
compas,9,Rashomon,all,GBM,learning_rate,,vm_between_group_ratio,0.012349841013729799
compas,9,Rashomon,all,LogReg,C,,vm_between_group_ratio,0.7901339116688784
compas,9,Rashomon,all,LogReg,l1_ratio,,vm_between_group_ratio,0.12700060922076697
compas,9,Rashomon,all,MLP,learning_rate_init,,vm_between_group_ratio,0.3024549362942497
compas,9,Rashomon,all,MLP,hidden_layer_sizes,,vm_between_group_ratio,0.20078532897735515
compas,9,Rashomon,all,MLP,alpha,,vm_between_group_ratio,0.06358071715436221
compas,9,Rashomon,all,MLP,activation,,vm_between_group_ratio,0.02137184073987414
compas,9,Rashomon,all,RF,max_depth,,vm_between_group_ratio,0.5011225842748501
compas,9,Rashomon,all,RF,min_samples_leaf,,vm_between_group_ratio,0.18758074821306117
compas,9,Rashomon,all,RF,min_samples_split,,vm_between_group_ratio,0.16086360232873573
compas,9,Rashomon,all,RF,max_features,,vm_between_group_ratio,0.06167530047807006
compas,9,Rashomon,all,RF,n_estimators,,vm_between_group_ratio,0.018590909857379437
compas,9,Rashomon,all,kNN,n_neighbors,,vm_between_group_ratio,0.727989562339421
compas,9,Rashomon,all,kNN,weights,,vm_between_group_ratio,0.28735635228668516
compas,9,Rashomon,all,kNN,p,,vm_between_group_ratio,0.01206379111579486
compas,9,Rashomon,HH,GBM,max_depth,,vm_between_group_ratio,0.1947978874622516
compas,9,Rashomon,HH,GBM,learning_rate,,vm_between_group_ratio,0.09559162283274457
compas,9,Rashomon,HH,GBM,subsample,,vm_between_group_ratio,0.06274562933508657
compas,9,Rashomon,HH,GBM,n_estimators,,vm_between_group_ratio,0.026174495207772912
compas,9,Rashomon,HH,LogReg,C,,vm_between_group_ratio,0.8015155762025731
compas,9,Rashomon,HH,LogReg,l1_ratio,,vm_between_group_ratio,0.1252519865161996
compas,9,Rashomon,HH,MLP,learning_rate_init,,vm_between_group_ratio,0.19653921521908432
compas,9,Rashomon,HH,MLP,hidden_layer_sizes,,vm_between_group_ratio,0.08511974105984184
compas,9,Rashomon,HH,MLP,activation,,vm_between_group_ratio,0.04097610360209239
compas,9,Rashomon,HH,MLP,alpha,,vm_between_group_ratio,0.016551383332755857
compas,9,Rashomon,HH,RF,max_depth,,vm_between_group_ratio,0.35378191318727203
compas,9,Rashomon,HH,RF,min_samples_leaf,,vm_between_group_ratio,0.26583408362117206
compas,9,Rashomon,HH,RF,min_samples_split,,vm_between_group_ratio,0.15265858628259912
compas,9,Rashomon,HH,RF,max_features,,vm_between_group_ratio,0.06537902251923887
compas,9,Rashomon,HH,RF,n_estimators,,vm_between_group_ratio,0.007028089584623001
compas,9,Rashomon,HH,kNN,n_neighbors,,vm_between_group_ratio,0.943737331800782
compas,9,Rashomon,HH,kNN,weights,,vm_between_group_ratio,0.03214824673499911
compas,9,Rashomon,HH,kNN,p,,vm_between_group_ratio,0.0004215505634363056
compas,9,Rashomon,non_HH,GBM,max_depth,,vm_between_group_ratio,0.10986985584930241
compas,9,Rashomon,non_HH,GBM,n_estimators,,vm_between_group_ratio,0.08413136627462536
compas,9,Rashomon,non_HH,GBM,subsample,,vm_between_group_ratio,0.026800422879521266
compas,9,Rashomon,non_HH,GBM,learning_rate,,vm_between_group_ratio,0.005284570688552887
compas,9,Rashomon,non_HH,LogReg,C,,vm_between_group_ratio,0.789666786002936
compas,9,Rashomon,non_HH,LogReg,l1_ratio,,vm_between_group_ratio,0.1270714753886946
compas,9,Rashomon,non_HH,MLP,learning_rate_init,,vm_between_group_ratio,0.29767672446369636
compas,9,Rashomon,non_HH,MLP,hidden_layer_sizes,,vm_between_group_ratio,0.21603791126592137
compas,9,Rashomon,non_HH,MLP,alpha,,vm_between_group_ratio,0.06962137136044823
compas,9,Rashomon,non_HH,MLP,activation,,vm_between_group_ratio,0.017582747986128768
compas,9,Rashomon,non_HH,RF,max_depth,,vm_between_group_ratio,0.5238835753182459
compas,9,Rashomon,non_HH,RF,min_samples_leaf,,vm_between_group_ratio,0.17260247499184328
compas,9,Rashomon,non_HH,RF,min_samples_split,,vm_between_group_ratio,0.16000285247895393
compas,9,Rashomon,non_HH,RF,max_features,,vm_between_group_ratio,0.06071782760952591
compas,9,Rashomon,non_HH,RF,n_estimators,,vm_between_group_ratio,0.022730890835191826
compas,9,Rashomon,non_HH,kNN,n_neighbors,,vm_between_group_ratio,0.7077951767194497
compas,9,Rashomon,non_HH,kNN,weights,,vm_between_group_ratio,0.3139549326659737
compas,9,Rashomon,non_HH,kNN,p,,vm_between_group_ratio,0.013473759341601277
